date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
2024-05-02,44.580000000000005,95.23958333333333,15.262916666666667,7.586666666666666,0.5833333333333334,33.793749999999996,31.170833333333334,44.666666666666664,9.220833333333333
2024-05-03,43.98500000000001,79.00291666666666,14.210416666666667,7.315833333333334,0.5950000000000001,29.420833333333334,28.77916666666667,63.541666666666664,10.266666666666667
2024-05-04,39.43125,81.33416666666666,14.906666666666666,8.186666666666666,0.6591666666666667,34.2175,29.495833333333334,55.458333333333336,11.595833333333333
2024-05-05,33.766666666666666,74.46708333333333,15.8525,8.29125,0.5333333333333333,33.718333333333334,30.03333333333333,48.0,12.6625
2024-05-06,37.8675,74.66291666666667,15.771666666666667,7.845416666666666,0.5725,37.615,30.400000000000002,48.666666666666664,8.929166666666667
2024-05-07,21.999166666666667,61.94375,14.113333333333335,8.575833333333334,0.5954166666666667,39.96583333333333,28.608333333333334,57.416666666666664,8.950000000000001
2024-05-08,28.597916666666666,94.78416666666668,15.725,7.77,0.5616666666666666,34.79666666666667,27.754166666666666,53.875,8.174999999999999
2024-05-09,28.55125,60.41708333333333,15.755833333333333,7.36625,0.5375,40.985,26.958333333333332,62.791666666666664,6.754166666666666
2024-05-10,28.958333333333332,60.928333333333335,13.417916666666668,8.330416666666666,0.5458333333333333,36.29666666666667,26.4375,64.54166666666667,7.216666666666666
2024-05-11,23.025000000000002,53.98208333333333,13.109583333333333,7.766249999999999,0.5595833333333333,35.714999999999996,27.395833333333332,59.583333333333336,8.345833333333333
2024-05-12,24.987083333333334,56.965833333333336,12.65375,8.177916666666667,0.58,37.352916666666665,25.991666666666664,70.91666666666667,6.816666666666666
2024-05-13,29.140833333333333,57.874583333333334,13.442916666666667,10.308333333333334,0.5358333333333333,33.336666666666666,26.2,67.75,7.470833333333332
2024-05-14,18.485,51.53458333333333,14.135,8.077916666666667,0.625,32.74458333333333,24.895833333333332,77.66666666666667,6.916666666666667
2024-05-15,23.951666666666668,65.93916666666667,13.827083333333334,7.858750000000001,0.62125,35.604166666666664,25.991666666666664,68.70833333333333,10.066666666666666
2024-05-16,21.22458333333333,57.745416666666664,14.149583333333332,7.45,0.5945833333333334,34.41416666666667,24.224999999999998,78.08333333333333,6.791666666666667
2024-05-17,16.97041666666667,49.66166666666667,14.36,7.333333333333333,0.6516666666666667,31.365,24.141666666666666,83.75,6.116666666666667
2024-05-18,20.40791666666667,50.82833333333334,13.578333333333333,7.7175,0.555,32.64041666666667,23.954166666666666,85.04166666666667,4.754166666666666
2024-05-19,19.397916666666667,43.50333333333333,13.538333333333334,7.266666666666667,0.49833333333333335,29.527083333333334,24.46666666666667,83.41666666666667,3.6041666666666665
2024-05-20,20.5125,48.22708333333333,13.982083333333334,6.415416666666666,0.5925,26.237083333333334,23.4875,86.5,6.216666666666668
2024-05-21,17.208333333333332,44.655,13.479583333333332,6.9558333333333335,0.61,25.810833333333335,24.224999999999998,85.04166666666667,8.174999999999999
2024-05-22,21.8175,61.48875,13.744166666666667,7.467083333333334,0.6966666666666667,26.24,24.733333333333334,82.625,9.8375
2024-05-23,20.829166666666666,54.24166666666667,13.77375,8.110833333333334,0.5854166666666667,29.328333333333333,25.979166666666668,76.70833333333333,7.3
2024-05-24,26.65375,65.95458333333333,13.354583333333332,9.865416666666667,0.6241666666666666,34.93,24.575,85.25,9.595833333333333
2024-05-25,20.397499999999997,58.62291666666667,12.448749999999999,8.496666666666666,0.5495833333333333,35.46208333333333,24.979166666666668,69.83333333333333,17.404166666666665
2024-05-26,21.63083333333333,60.689166666666665,11.339999999999998,8.05125,0.4366666666666667,27.9825,24.5,71.20833333333333,18.095833333333335
2024-05-27,28.410416666666666,72.17833333333333,11.770833333333334,7.8620833333333335,0.48291666666666666,30.271666666666665,25.566666666666666,69.75,18.241666666666667
2024-05-28,26.97125,66.7175,12.433333333333332,8.34875,0.5729166666666666,30.693749999999998,25.491666666666664,72.66666666666667,16.308333333333334
2024-05-29,26.523749999999996,66.67125,13.234166666666667,7.476666666666667,0.58875,30.24791666666667,26.391666666666666,68.125,14.362499999999999
2024-05-30,24.565416666666668,64.83125,13.9425,8.60125,0.6166666666666666,30.983333333333334,25.933333333333334,73.54166666666667,12.9375
2024-05-31,25.54041666666667,70.61874999999999,14.588333333333333,7.74125,0.6408333333333334,32.28125,26.508333333333336,71.75,12.583333333333334
2024-06-01,23.758750000000003,56.5275,14.115833333333333,7.381666666666667,0.6454166666666666,30.071250000000003,25.4375,83.95833333333333,8.983333333333333
2024-06-02,20.59958333333333,42.75666666666666,14.643333333333333,7.389166666666667,0.71,34.776666666666664,25.316666666666666,79.33333333333333,6.575
2024-06-03,17.6125,44.20166666666666,15.387916666666667,6.824166666666667,0.7145833333333332,34.03958333333333,24.4875,81.83333333333333,8.708333333333334
2024-06-04,19.983333333333334,45.84291666666667,15.230833333333335,9.28375,0.6291666666666667,31.60083333333333,24.495833333333334,81.5,7.483333333333333
2024-06-05,18.859166666666667,47.163333333333334,16.07,7.845833333333334,0.61125,28.35625,23.741666666666664,86.20833333333333,7.016666666666667
2024-06-06,14.849166666666667,40.660833333333336,15.49375,8.130833333333333,0.61875,26.45,23.47083333333333,87.83333333333333,8.391666666666667
2024-06-07,13.717916666666667,31.89708333333333,15.9475,7.972916666666666,0.5820833333333333,24.948333333333334,23.179166666666664,85.79166666666667,13.408333333333333
2024-06-08,14.112499999999999,37.56791666666667,16.29041666666667,8.370833333333334,0.5558333333333333,29.534166666666668,23.6125,80.20833333333333,17.645833333333332
2024-06-09,15.074583333333335,36.05083333333334,15.945,9.943333333333333,0.5679166666666666,28.882499999999997,23.454166666666666,79.95833333333333,20.270833333333332
2024-06-10,13.104999999999999,36.2575,16.033333333333335,9.00625,0.6558333333333334,29.333333333333332,23.6875,79.29166666666667,19.833333333333332
2024-06-11,13.958333333333334,38.74041666666667,16.295833333333334,7.211666666666667,0.6483333333333333,29.201666666666668,23.462500000000002,81.79166666666667,19.545833333333334
2024-06-12,13.645833333333334,40.33416666666667,17.187916666666666,8.72125,0.6933333333333334,30.233333333333334,22.787499999999998,82.875,16.908333333333335
