date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
02-07-2024,76.67083333,173.5670833,44.63666667,10.68375,0.93875,33.79583333,28.79166667,86.58333333,8.341666667
03-07-2024,80.48875,177.8191667,49.60541667,14.27916667,1.2375,35.83208333,29.15,83.70833333,7.670833333
04-07-2024,85.43208333,196.36125,46.66416667,23.00916667,1.10875,36.7475,28.125,82.04166667,7.166666667
05-07-2024,156.2625,364.26125,57.09833333,24.26166667,1.553333333,57.28708333,27.42083333,85.20833333,10.43333333
06-07-2024,64.81708333,283.0266667,29.38708333,16.47166667,0.981666667,55.3425,28.325,81.33333333,7.916666667
07-07-2024,11.93916667,43.86583333,20.90208333,11.2575,0.810833333,26.225,28.45416667,75.66666667,7.545833333
08-07-2024,18.09291667,45.76083333,24.68041667,12.80416667,0.77875,22.3325,28.92916667,76.41666667,8.716666667
09-07-2024,28.04791667,63.57375,30.99833333,12.35208333,0.935833333,22.35625,29.675,80.75,5.095833333
10-07-2024,49.94916667,145.8795833,31.25375,13.31333333,1.10625,30.11666667,30.15833333,79.91666667,6.308333333
11-07-2024,236.1058333,399.4179167,68.27708333,15.56166667,2.434166667,45.4575,30.975,75.79166667,9.170833333
12-07-2024,122.4741667,245.7391667,69.73166667,17.32208333,2.046666667,34.06583333,30.25416667,76.25,6.6875
13-07-2024,38.2925,100.0258333,35.20625,11.21666667,0.946666667,36.44291667,29.80416667,79.20833333,4.266666667
14-07-2024,49.23041667,118.15875,33.92,12.22,0.935416667,38.155,30.99166667,72.375,5.754166667
15-07-2024,45.69125,102.4083333,30.21041667,12.50208333,0.954166667,30.05791667,29.9,78.04166667,9.908333333
16-07-2024,43.58041667,98.8975,25.51416667,10.73083333,0.870833333,30.3175,31.02916667,76.125,10.98333333
17-07-2024,36.14416667,87.32083333,24.87291667,11.465,0.856666667,29.40958333,31.06666667,75.66666667,9.9625
18-07-2024,43.15083333,100.8691667,31.49208333,11.70083333,1.021666667,25.2275,30.93333333,78.625,5.620833333
19-07-2024,65.22541667,136.8708333,30.28708333,11.22166667,1.04375,27.465,30.33333333,76.95833333,9.0625
20-07-2024,49.07041667,103.77625,25.86,11.89583333,0.875833333,30.19583333,31.18333333,74.875,7.425
21-07-2024,41.73666667,92.25583333,25.96666667,11.66916667,0.86125,25.19791667,30.975,78,9.866666667
22-07-2024,34.53083333,82.87208333,27.87791667,11.9,0.954166667,25.59208333,30.82083333,78.04166667,7.704166667
23-07-2024,43.15625,96.30791667,28.98458333,11.06958333,0.94375,26.39458333,30.175,80.33333333,5.229166667
24-07-2024,47.09083333,94.49666667,31.27583333,11.6825,1.001666667,30.29208333,29.29583333,83.25,4.825
25-07-2024,38.59833333,87.63791667,29.61,11.42166667,0.942083333,29.72208333,30.675,78.04166667,4.458333333
