date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
25-07-2024,10.36416667,30.70875,14.45375,8.025833333,0.415833333,15.90083333,26.28333333,88.75,25.975
26-07-2024,12.13875,43.33833333,14.40125,8.505,0.430833333,13.08958333,27.125,85.79166667,23.67916667
27-07-2024,12.48458333,41.59666667,14.42791667,7.622916667,0.42375,14.74416667,27.22083333,84.25,24.39583333
28-07-2024,15.53125,65.75458333,14.35875,9.047916667,0.42125,17.11791667,27.02083333,87.33333333,22.08333333
29-07-2024,14.32916667,45.72708333,15.15166667,7.005416667,0.429583333,14.98208333,26.39166667,89.70833333,18.28333333
30-07-2024,14.01791667,50.33625,14.57416667,7.137083333,0.442916667,14.58375,26.67916667,89.25,17.10416667
31-07-2024,11.39583333,39.15625,14.165,7.462916667,0.403333333,12.97291667,26.91666667,87.91666667,16.25416667
01-08-2024,10.77666667,38.63333333,13.59458333,7.740833333,0.355416667,12.81125,27.0875,85.33333333,21.97916667
02-08-2024,8.207083333,27.71041667,12.90666667,7.046666667,0.346666667,12.35791667,26.5125,86.29166667,24.3
03-08-2024,9.489166667,29.8325,12.76166667,7.342916667,0.342083333,12.7125,26.42916667,86.79166667,25.425
04-08-2024,9.873333333,32.92375,13.54333333,7.6475,0.382916667,12.45,26.35833333,87.83333333,23.125
05-08-2024,10.69041667,32.21416667,13.81,8.014583333,0.377916667,11.82166667,27.10833333,85.04166667,20.14583333
06-08-2024,10.37083333,31.87625,13.51375,7.765416667,0.41125,11.56083333,27.18333333,83.75,16.50833333
07-08-2024,9.484583333,32.75958333,13.86541667,7.552916667,0.3825,12.15,27.05,84.58333333,15.225
08-08-2024,11.405,37.20833333,14.38375,8.058333333,0.382083333,12.27541667,26.89166667,83.83333333,13.96666667
09-08-2024,9.8025,34.72375,13.45125,8.51375,0.37625,13.35458333,26.17083333,88.41666667,11.6125
10-08-2024,9.457916667,30.79125,12.81166667,9.9975,0.347083333,12.15708333,27.07916667,83.95833333,13.1625
11-08-2024,9.213333333,31.16166667,11.47458333,10.29208333,0.332083333,12.24625,27.2875,82.75,14.825
12-08-2024,11.8875,39.81583333,11.95125,8.566666667,0.365416667,11.73666667,27.15833333,84.16666667,12.45833333
13-08-2024,11.97958333,42.82833333,13.06916667,7.34125,0.41375,11.26333333,27.12083333,85.45833333,8.858333333
